category,title,emoji,bytes,bundled,local_path,source_url,used_in
"premade-card-image","The Monster They Made","","19862","true","04-project-assets/premade-adventures/cards/the-monster-they-made.webp","https://user.uploads.dev/file/2a18f15d62c2af2a8cf6380c022a5d0c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Rabbit Won't Step Off","","26592","true","04-project-assets/premade-adventures/cards/the-rabbit-wont-step-off.webp","https://user.uploads.dev/file/ccecc59f701063bb7d607a8c66764b0a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Not Alone on This Frequency","","31582","true","04-project-assets/premade-adventures/cards/not-alone-on-this-frequency.webp","https://user.uploads.dev/file/15c77092735a418e24060dbdc1847fd4.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Marsh King's Hours","","34574","true","04-project-assets/premade-adventures/cards/the-marsh-kings-hours.webp","https://user.uploads.dev/file/2d8d4d223402c8fbd9ad51ed292f4a08.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Guest of Honor at Providence Ranch","","25760","true","04-project-assets/premade-adventures/cards/guest-of-honor-at-providence-ranch.webp","https://user.uploads.dev/file/a8939250daed4224bb63e96cb7434102.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","They Pardoned the Wrong Half","","36178","true","04-project-assets/premade-adventures/cards/they-pardoned-the-wrong-half.webp","https://user.uploads.dev/file/d7e559f00dcbb8b76acacc9d018c5b71.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Window Was Open","","11524","true","04-project-assets/premade-adventures/cards/the-window-was-open.webp","https://user.uploads.dev/file/a3abac06a7043941583063f460085ef1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Seventh Poison Knows What I Forgot","","17736","true","04-project-assets/premade-adventures/cards/the-seventh-poison-knows-what-i-forgot.webp","https://user.uploads.dev/file/5b92822023d2f3490423ca1d1ebfdf3a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Devil Wears Pajamas","","34180","true","04-project-assets/premade-adventures/cards/the-devil-wears-pajamas.webp","https://user.uploads.dev/file/6668f8688e2fe3368d735cad1f6ba4d1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Hundred-Day Bet","","32736","true","04-project-assets/premade-adventures/cards/the-hundred-day-bet.webp","https://user.uploads.dev/file/021576beea7a88154371a147cc5c98c1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Fall Guy Raised Me","","26304","true","04-project-assets/premade-adventures/cards/the-fall-guy-raised-me.webp","https://user.uploads.dev/file/22c4fade3a336f501536af9fb80070c3.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Mean to Everyone But You","","24284","true","04-project-assets/premade-adventures/cards/mean-to-everyone-but-you.webp","https://user.uploads.dev/file/2d1e8cb98b160919b2d2ebf94f174d5f.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Hush Money","","19052","true","04-project-assets/premade-adventures/cards/hush-money.webp","https://user.uploads.dev/file/ea0bfd9aa58765fd99160fb327b5d18a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Survived This Winter Once","","12262","true","04-project-assets/premade-adventures/cards/i-survived-this-winter-once.webp","https://user.uploads.dev/file/2bac568a39cea8a57374fabe9d438bbe.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Irresistible (It's a Curse)","","31080","true","04-project-assets/premade-adventures/cards/irresistible-its-a-curse.webp","https://user.uploads.dev/file/40076dd4ab689560dcd246992fcb059b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Hero Voted No","","19850","true","04-project-assets/premade-adventures/cards/the-hero-voted-no.webp","https://user.uploads.dev/file/2433fda592972f1ea59d8207307023cf.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Marvel: Your Origin Story","","41424","true","04-project-assets/premade-adventures/cards/marvel-your-origin-story.webp","https://user.uploads.dev/file/96c71661f3bfecd85328fde5dbb9adc4.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Devotion of Elsie Crane","","18174","true","04-project-assets/premade-adventures/cards/the-devotion-of-elsie-crane.webp","https://user.uploads.dev/file/38b5377d4f2ea06f6c2054f777f6233b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","My Sync-Rate Keeps Confessing","","28674","true","04-project-assets/premade-adventures/cards/my-sync-rate-keeps-confessing.webp","https://user.uploads.dev/file/06142aba447f1f34d62c8928f198bd21.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Hold Every Key","","46618","true","04-project-assets/premade-adventures/cards/i-hold-every-key.webp","https://user.uploads.dev/file/667800d164e760d20b5c7c58f3ad421b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Wake Once a Generation","","44088","true","04-project-assets/premade-adventures/cards/i-wake-once-a-generation.webp","https://user.uploads.dev/file/d94e63d6a27da7fda20bca810998c977.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I've Emptied Buildings Like Ours","","53564","true","04-project-assets/premade-adventures/cards/ive-emptied-buildings-like-ours.webp","https://user.uploads.dev/file/5c79e6a175db9a919462b630cf8a21ed.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","She Remembers It Prettier","","31034","true","04-project-assets/premade-adventures/cards/she-remembers-it-prettier.webp","https://user.uploads.dev/file/80cb216365aa4a6f9df8e5c2b8a29b59.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Pajama Ambush","","28578","true","04-project-assets/premade-adventures/cards/the-pajama-ambush.webp","https://user.uploads.dev/file/c94bc7c9635b8d873f0a601cb93d69ec.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Taught the God to Cheat","","40614","true","04-project-assets/premade-adventures/cards/i-taught-the-god-to-cheat.webp","https://user.uploads.dev/file/ee2673f7f3d2e54602bece2c6d161872.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Ninth Tide Takes the Rest","","20118","true","04-project-assets/premade-adventures/cards/the-ninth-tide-takes-the-rest.webp","https://user.uploads.dev/file/258a294818b3f456296d3437eb6b7cc5.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Your Goblin Maid, Regrettably","","26916","true","04-project-assets/premade-adventures/cards/your-goblin-maid-regrettably.webp","https://user.uploads.dev/file/ee9f2275f211862734df615568402e4a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Wren... Likes You... A Lot...","","26456","true","04-project-assets/premade-adventures/cards/wren-likes-you-a-lot.webp","https://user.uploads.dev/file/75572e334dbee784ec158fd2de00b82a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Trophy Husband","","32602","true","04-project-assets/premade-adventures/cards/trophy-husband.webp","https://user.uploads.dev/file/7da6dc96867ef85a4cd215e4b7cb1710.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Knight Doth Protest","","22782","true","04-project-assets/premade-adventures/cards/the-knight-doth-protest.webp","https://user.uploads.dev/file/cd24b59de0c06b99daa4bfb50c6be20d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Witch Got My Bro","","23414","true","04-project-assets/premade-adventures/cards/the-witch-got-my-bro.webp","https://user.uploads.dev/file/df526583e374b796415c6e60dcfd86e6.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Only One He Listens To","","27920","true","04-project-assets/premade-adventures/cards/the-only-one-he-listens-to.webp","https://user.uploads.dev/file/7202a78a33e7b2ee7ddb8dffb5164290.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Appraised the Warlord as Mediocre","","43484","true","04-project-assets/premade-adventures/cards/i-appraised-the-warlord-as-mediocre.webp","https://user.uploads.dev/file/0642cea0303bf13a6b3469423d93e80d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Wolf of Solenne","","27566","true","04-project-assets/premade-adventures/cards/the-wolf-of-solenne.webp","https://user.uploads.dev/file/bbd664c6d1721dc6fdfb2ca1bd7eedb2.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Drinks With the Warlord's Daughter","","31214","true","04-project-assets/premade-adventures/cards/drinks-with-the-warlords-daughter.webp","https://user.uploads.dev/file/fc44260aae710c78e6838a6952383e9f.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","come get me. please.","","23724","true","04-project-assets/premade-adventures/cards/come-get-me-please.webp","https://user.uploads.dev/file/a104201883dde1c80e2c001fba865a60.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Woman Next Door","","18804","true","04-project-assets/premade-adventures/cards/the-woman-next-door.webp","https://user.uploads.dev/file/074b043718b02d89238760929a481d08.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","'Til Spite Do Us Part","","43506","true","04-project-assets/premade-adventures/cards/til-spite-do-us-part.webp","https://user.uploads.dev/file/57c5a829465abe3be1cb29423c11eea0.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Drew These Streets","","37374","true","04-project-assets/premade-adventures/cards/i-drew-these-streets.webp","https://user.uploads.dev/file/6bcd15c2ce6ed74a54a4b28f9319965a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Party That Came Back Wrong","","22178","true","04-project-assets/premade-adventures/cards/the-party-that-came-back-wrong.webp","https://user.uploads.dev/file/e347ca95ff2a842144f6789025cf9e23.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Sixty Nights at Halloway House","","28202","true","04-project-assets/premade-adventures/cards/sixty-nights-at-halloway-house.webp","https://user.uploads.dev/file/5ec45ad9bdc688489cafc60673155ebc.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Dragon Writes on Thursdays","","35574","true","04-project-assets/premade-adventures/cards/the-dragon-writes-on-thursdays.webp","https://user.uploads.dev/file/db4341a15e2d6483d17d257f28bb114b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Full Marks Means He Dies","","59872","true","04-project-assets/premade-adventures/cards/full-marks-means-he-dies.webp","https://user.uploads.dev/file/81cde7c553bf5f3f8480d0a7a3e072b1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Prize Won't Split","","43480","true","04-project-assets/premade-adventures/cards/the-prize-wont-split.webp","https://user.uploads.dev/file/510bceed2bff3b2b8bd6471b83bc00d3.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","A Good Rabbit","","21188","true","04-project-assets/premade-adventures/cards/a-good-rabbit.webp","https://user.uploads.dev/file/e9a80b9fb6d3ade771f52869b45f03b9.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","No Dinner Tonight. Sorry.","","26940","true","04-project-assets/premade-adventures/cards/no-dinner-tonight-sorry.webp","https://user.uploads.dev/file/9de0a327eb1d11ed6046a96521ead2fe.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Walls Are Taking Notes","","19700","true","04-project-assets/premade-adventures/cards/the-walls-are-taking-notes.webp","https://user.uploads.dev/file/65e1bbdba979ae028f724ba281f7f0b7.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Snow Leopard's Keeper","","29938","true","04-project-assets/premade-adventures/cards/the-snow-leopards-keeper.webp","https://user.uploads.dev/file/c5d8eccfe2f477e878b7dd147bd342d1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Golden Boy","","17614","true","04-project-assets/premade-adventures/cards/golden-boy.webp","https://user.uploads.dev/file/bb940af423d12bf1ea8de8db334203b3.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Subject Six","","20156","true","04-project-assets/premade-adventures/cards/subject-six.webp","https://user.uploads.dev/file/7390995a0390d905d65c3b898c12b7a4.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Five Names in Chalk","","27558","true","04-project-assets/premade-adventures/cards/five-names-in-chalk.webp","https://user.uploads.dev/file/dd0090b10e1e3253f5efed2d050a7017.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Sidekick to the City's Worst Hero","","33838","true","04-project-assets/premade-adventures/cards/sidekick-to-the-citys-worst-hero.webp","https://user.uploads.dev/file/b7bc94d3801ab3ae12e1d12ea58b1681.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","She's Not on the Manifest","","40066","true","04-project-assets/premade-adventures/cards/shes-not-on-the-manifest.webp","https://user.uploads.dev/file/2d9d7ef22debb3c3e61303c8b9381981.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Bottle Lands on You","","26494","true","04-project-assets/premade-adventures/cards/the-bottle-lands-on-you.webp","https://user.uploads.dev/file/42ce1025d02413080e256ffaaf0f1f14.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Voss Doesn't Ask Twice","","22518","true","04-project-assets/premade-adventures/cards/voss-doesnt-ask-twice.webp","https://user.uploads.dev/file/ff7b0b02a75f4d4aa0f5858f80e48690.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Gremlin-Sitting for the Rich","","27616","true","04-project-assets/premade-adventures/cards/gremlin-sitting-for-the-rich.webp","https://user.uploads.dev/file/3bb8ca2e19a030ca03cd6ad6071f0b57.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Leverage, Baby","","30300","true","04-project-assets/premade-adventures/cards/leverage-baby.webp","https://user.uploads.dev/file/f2b4996d1578d4d1412dafce2b92c2ac.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Keep What I'm Sent to Burn","","21240","true","04-project-assets/premade-adventures/cards/i-keep-what-im-sent-to-burn.webp","https://user.uploads.dev/file/2a550d5f486103640d834ced5cecba6e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Collect at the Crescendo","","30510","true","04-project-assets/premade-adventures/cards/i-collect-at-the-crescendo.webp","https://user.uploads.dev/file/df2102bc15a4a97a3e29ca65a2c15519.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Catnip Kingpin","","37098","true","04-project-assets/premade-adventures/cards/catnip-kingpin.webp","https://user.uploads.dev/file/4056322b70e286f925510e86170918bb.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Long Shot Adventuring Agency","","30398","true","04-project-assets/premade-adventures/cards/the-long-shot-adventuring-agency.webp","https://user.uploads.dev/file/9050508d38589fccd10c358ab6a0a5f1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Every Legend Owes Me Rent","","53972","true","04-project-assets/premade-adventures/cards/every-legend-owes-me-rent.webp","https://user.uploads.dev/file/320829938e4ad5472dade792841e78b7.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Nao of Benitori Alley","","25666","true","04-project-assets/premade-adventures/cards/nao-of-benitori-alley.webp","https://user.uploads.dev/file/1164077b111e84dd972653ec3d736e7d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Your Worthless Dragon Maid","","27298","true","04-project-assets/premade-adventures/cards/your-worthless-dragon-maid.webp","https://user.uploads.dev/file/6e7e014d14a12ef50ad2eee01474c0e1.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Write Me Up After Your Shift","","38164","true","04-project-assets/premade-adventures/cards/write-me-up-after-your-shift.webp","https://user.uploads.dev/file/f87b025674f591a291a2d7592708b826.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","They Hired Their Ghost","","32436","true","04-project-assets/premade-adventures/cards/they-hired-their-ghost.webp","https://user.uploads.dev/file/80cd5551e9c809466d292fb17455a58d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Good Cop, Bad Cop, Dead World","","40026","true","04-project-assets/premade-adventures/cards/good-cop-bad-cop-dead-world.webp","https://user.uploads.dev/file/a5e898c4741fc2c94a5cff32bb745b1f.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Villain Rehab: Class 3-A","","34840","true","04-project-assets/premade-adventures/cards/villain-rehab-class-3-a.webp","https://user.uploads.dev/file/bceb0d9313619ca1341cb12fb517a971.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Jinx Sits Next to You","","28338","true","04-project-assets/premade-adventures/cards/the-jinx-sits-next-to-you.webp","https://user.uploads.dev/file/d23254732725fd4c843cef0ca304e5d2.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Booked the Moon for My Encore","","43034","true","04-project-assets/premade-adventures/cards/i-booked-the-moon-for-my-encore.webp","https://user.uploads.dev/file/fb165bfdbca08ce7817fdfbbd238e995.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Only One of Us Is Sorry","","26250","true","04-project-assets/premade-adventures/cards/only-one-of-us-is-sorry.webp","https://user.uploads.dev/file/74a8021c0b97b5eac0f627e7a6180442.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Juno Doesn't Knock","","31338","true","04-project-assets/premade-adventures/cards/juno-doesnt-knock.webp","https://user.uploads.dev/file/81ba77f6196284c2670f2df95f6bc118.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","What the General Keeps","","22966","true","04-project-assets/premade-adventures/cards/what-the-general-keeps.webp","https://user.uploads.dev/file/770b0256805b07889419f5643ff6f870.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Third Night This Week","","23286","true","04-project-assets/premade-adventures/cards/third-night-this-week.webp","https://user.uploads.dev/file/2aec487144a74a0b48538a8cfa239457.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Court of the Drowned Star","","24840","true","04-project-assets/premade-adventures/cards/court-of-the-drowned-star.webp","https://user.uploads.dev/file/312c2c8e8972a090d706fc6e3e016698.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Serpent Who Starves","","30916","true","04-project-assets/premade-adventures/cards/the-serpent-who-starves.webp","https://user.uploads.dev/file/7495115cd573c670c3a511d14e94c6e3.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I File Her Under Pending","","28182","true","04-project-assets/premade-adventures/cards/i-file-her-under-pending.webp","https://user.uploads.dev/file/b555e540e6e4e840657cd59886c1db55.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Fairy Who Ate Your Cherries","","38902","true","04-project-assets/premade-adventures/cards/the-fairy-who-ate-your-cherries.webp","https://user.uploads.dev/file/b07612f918559ea239ab68bcf8cfd039.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","My Seating Chart Is Foreign Policy","","43556","true","04-project-assets/premade-adventures/cards/my-seating-chart-is-foreign-policy.webp","https://user.uploads.dev/file/8100ee3399d7ff6970dadd4541bf308a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Sulfur & Coffee","","32488","true","04-project-assets/premade-adventures/cards/sulfur-coffee.webp","https://user.uploads.dev/file/04241b3f3f17b3ea3a5619cab8d76ae2.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Gem Rated Me Snack Duty","","45158","true","04-project-assets/premade-adventures/cards/the-gem-rated-me-snack-duty.webp","https://user.uploads.dev/file/eb87a3427fad94ef414069cf33905baf.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Somatic Registry","","22556","true","04-project-assets/premade-adventures/cards/the-somatic-registry.webp","https://user.uploads.dev/file/34cc400907701abe3784995d4bc4658c.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Iron Rose of Ardenholt","","27078","true","04-project-assets/premade-adventures/cards/iron-rose-of-ardenholt.webp","https://user.uploads.dev/file/03b750202a5df642fd121a11a865188a.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","In Name Only","","19370","true","04-project-assets/premade-adventures/cards/in-name-only.webp","https://user.uploads.dev/file/d448b50f0b3f7c1bb17f27a6a0808024.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","I Steer Where the Liar Points","","29778","true","04-project-assets/premade-adventures/cards/i-steer-where-the-liar-points.webp","https://user.uploads.dev/file/85f483a81293fd7914df798174bf1c6e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","They Split Rent (and the Bodies)","","29298","true","04-project-assets/premade-adventures/cards/they-split-rent-and-the-bodies.webp","https://user.uploads.dev/file/109ee41ce10a334fac5afdefd1c00948.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Cracks in the Promise Ring","","19274","true","04-project-assets/premade-adventures/cards/cracks-in-the-promise-ring.webp","https://user.uploads.dev/file/897c0ee9c33e49abca7abf0b0430dc4d.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Hired to Watch Him Die","","21740","true","04-project-assets/premade-adventures/cards/hired-to-watch-him-die.webp","https://user.uploads.dev/file/4807c72d0fa512d2ee5c1cb6a4ed6216.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Burnout and the Legacy","","43034","true","04-project-assets/premade-adventures/cards/the-burnout-and-the-legacy.webp","https://user.uploads.dev/file/b39008119a04aa08f3fb542349669885.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Only My Enemy Remembers Me","","30262","true","04-project-assets/premade-adventures/cards/only-my-enemy-remembers-me.webp","https://user.uploads.dev/file/7868620e4e866430e78a398c5a7d8eba.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Understudy","","21796","true","04-project-assets/premade-adventures/cards/the-understudy.webp","https://user.uploads.dev/file/c7c1283695024f61485a8fdc85e40907.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Whole Sect Is Cultivating Wrong","","36322","true","04-project-assets/premade-adventures/cards/the-whole-sect-is-cultivating-wrong.webp","https://user.uploads.dev/file/0ed686971f709aec4ba91e6e45de49ab.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Feed the Starter","","42912","true","04-project-assets/premade-adventures/cards/feed-the-starter.webp","https://user.uploads.dev/file/0a426b72d52720b308a7858765c3b3dd.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Leave Me Be","","22314","true","04-project-assets/premade-adventures/cards/leave-me-be.webp","https://user.uploads.dev/file/bebd614b51a88a64d90c194cdf817028.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Ten Weeks with @hexpilled","","33776","true","04-project-assets/premade-adventures/cards/ten-weeks-with-hexpilled.webp","https://user.uploads.dev/file/8844b1f7cf1ab4ac67ffb8fe3dd42816.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","He Summoned You Out of Boredom","","33230","true","04-project-assets/premade-adventures/cards/he-summoned-you-out-of-boredom.webp","https://user.uploads.dev/file/2cc2431a604e07fed01626967c242dbd.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Till Undeath Do Us Part","","14528","true","04-project-assets/premade-adventures/cards/till-undeath-do-us-part.webp","https://user.uploads.dev/file/986890934ef5f8e42e324aaef73b21da.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Jealous, Моё Сердце?","","28094","true","04-project-assets/premade-adventures/cards/jealous.webp","https://user.uploads.dev/file/3153ace24329102dfa02d80c758b176b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Height of the Promise","","27230","true","04-project-assets/premade-adventures/cards/the-height-of-the-promise.webp","https://user.uploads.dev/file/c1c2aaeab5e311ddaf4de3b75d3d8d81.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Locked In With Bree Sinclair","","40528","true","04-project-assets/premade-adventures/cards/locked-in-with-bree-sinclair.webp","https://user.uploads.dev/file/fab12284d59ebb8f99a7b1bb8aff239e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Closer Than a Friend","","24650","true","04-project-assets/premade-adventures/cards/closer-than-a-friend.webp","https://user.uploads.dev/file/d380bb1403e90b8de159c46abac3160e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Glory to Mankind","","31918","true","04-project-assets/premade-adventures/cards/glory-to-mankind.webp","https://user.uploads.dev/file/12d80b5dcbef85d501536fbb1f033851.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Delete. Every. Single. One.","","22724","true","04-project-assets/premade-adventures/cards/delete-every-single-one.webp","https://user.uploads.dev/file/87fdc0fc3f1d0cbefe0adb61f7606bbd.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","You CC'd Me on Everything","","36412","true","04-project-assets/premade-adventures/cards/you-ccd-me-on-everything.webp","https://user.uploads.dev/file/5fb3448f3c9dc5553eb93236d60a5e45.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Slipper Never Misses","","30092","true","04-project-assets/premade-adventures/cards/the-slipper-never-misses.webp","https://user.uploads.dev/file/44056e356c4f445ab197cf25342d5c55.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Zelda, the Light Dragon","","41056","true","04-project-assets/premade-adventures/cards/zelda-the-light-dragon.webp","https://user.uploads.dev/file/2b59342a5bfb45d5240b38c2be9dd1ef.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Cult of You","","28436","true","04-project-assets/premade-adventures/cards/cult-of-you.webp","https://user.uploads.dev/file/234424b3c31a74f2f0a592518ce66c60.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Leave My Boyfriend Alone","","29958","true","04-project-assets/premade-adventures/cards/leave-my-boyfriend-alone.webp","https://user.uploads.dev/file/daef5d00c84f98e15729e4ac2d05edf4.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Unclassifiable Familiar","","27374","true","04-project-assets/premade-adventures/cards/the-unclassifiable-familiar.webp","https://user.uploads.dev/file/cab04a2bdd05f30041694266c4b6554b.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Gold Digger, Allegedly","","29078","true","04-project-assets/premade-adventures/cards/gold-digger-allegedly.webp","https://user.uploads.dev/file/2b5e06c59358570db270767b069b6e59.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","One More Night, Then He's Gone","","22342","true","04-project-assets/premade-adventures/cards/one-more-night-then-hes-gone.webp","https://user.uploads.dev/file/d6d14e9ea9e316c8e0a20c8f18fa4a98.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Spoils of War","","21872","true","04-project-assets/premade-adventures/cards/spoils-of-war.webp","https://user.uploads.dev/file/5f6c96091d143ebb8a5a07d5291fdf79.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Marshmallow From the Low Manors","","34170","true","04-project-assets/premade-adventures/cards/marshmallow-from-the-low-manors.webp","https://user.uploads.dev/file/7e08385f24eb862434eadf73850939d6.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Leopard You Couldn't Return","","24800","true","04-project-assets/premade-adventures/cards/the-leopard-you-couldnt-return.webp","https://user.uploads.dev/file/7a97be0afee6984daf972c8e4b2261c4.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Charity Case","","26816","true","04-project-assets/premade-adventures/cards/the-charity-case.webp","https://user.uploads.dev/file/80d0ef9c22779445c87a79350de7e9f3.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Nothing Resets","","26844","true","04-project-assets/premade-adventures/cards/nothing-resets.webp","https://user.uploads.dev/file/6a11cdc39f8725b3c920794d6d1a5aef.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Ask Me Under Oath","","41782","true","04-project-assets/premade-adventures/cards/ask-me-under-oath.webp","https://user.uploads.dev/file/dd19a71f4dfda5bdd19a2a64d7babafb.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","She Definitely Doesn't Hate You","","23790","true","04-project-assets/premade-adventures/cards/she-definitely-doesnt-hate-you.webp","https://user.uploads.dev/file/d055a933fc73a81e0d90964d2b62e749.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","The Beast in Your Basement","","19016","true","04-project-assets/premade-adventures/cards/the-beast-in-your-basement.webp","https://user.uploads.dev/file/18d808cc14d9d62098daf727c7877e4e.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","Our Sponsor Ate the Itinerary","","57672","true","04-project-assets/premade-adventures/cards/our-sponsor-ate-the-itinerary.webp","https://user.uploads.dev/file/a60ac84f34faaaf490befb39d558ccbf.webp","premade-adventures.json manifest (723 entries)"
"premade-card-image","My Date Counts My Scars","","41972","true","04-project-assets/premade-adventures/cards/my-date-counts-my-scars.webp","https://user.uploads.dev/file/76ddbff6cfb075965c12a6aebfbf22ee.webp","premade-adventures.json manifest (723 entries)"
